signal_id	name	120967	141810	103752	105373	116957	118925	119035	119189	119627	121575	121794	123994	124533	126057	126530	131589	132440	133676	143375	144260	144347	146463	147557	148817	149066	149298	150263	150744	154510	155215	156220	156605	157774	160319	161163	161433	161748	162558	163620	169332	169671	170262	174714	149033	111197	113468	113835	124093	128426	129614	141223	142225	142342	142405	149203	150592	156997	164981	166344	VA26102	VA26103	VA26107	VA26108	VA26111	VA26116	VA26118	VA26119	VA26120	VA26127	VA26129	VA26130	VA26143	VA26153	VA26166	VA26171	VA26173	VA26176	VA26178	VA26185	VA48587	VA48588	VA48589	VA48590	VA48591	VA48592	VA48593	VA48594	VA48595	VA48596	VA48597	VA48598	oci_qc_1	oci_qc_2	oci_qc_3	oci_qc_4	oci_qc_5
3550	"1-(9,14-dimethyl-pentadecanoyl)-2-(8-[1]-ladderane-octanyl)-sn-glycerol;1-(10-methyl-hexadecanoyl-2-(8-[3]-ladderane-octanyl)-sn-glycerol;1-(10-methyl-hexadecanoyl)-2-(8-[1]-ladderane-octanyl)-sn-glycerol"	15.52851668	14.67398844	14.63635722	15.04256262	14.20018136	14.34117075	14.74811467	15.08253387	15.32872548	16.14678881	15.07772582	15.74105997	14.83290024	15.15481731	14.57113303	13.78838456	15.72219141	14.65485028	15.59660683	14.71378461	13.67863857	14.62137123	14.42893297	14.82082639	15.05135146	14.03512684	14.49443421	14.50230491	14.40639282	15.09095719	14.51171736	13.85696985	14.09451211	14.80704724	14.76294992	14.58453147	14.5753149	15.11552053	15.11337632	15.32645137	14.54811415	15.04537927	15.5825618	16.18856414	15.56364236	15.5373329	15.53916441	16.32321649	14.8483588	15.47565691	15.46055043	14.95527369	16.02832922	15.2685327	15.60898174	15.64217164	15.14097832	16.29641304	14.9909638	15.08182668	14.59126071	15.40395455	14.35990594	15.06027416	15.99653274	14.85204977	14.53259061	14.65240273	15.04442308	14.54996781	14.4772526	14.8600802	15.32002047	14.50135415	14.76723633	16.04833703	14.02915877	14.69631488	14.02878187	15.45727058	14.18946496	14.1277029	14.23818023	14.4305323	14.98015758	14.4507207	14.64271635	14.43038697	15.3139847	13.49699508	14.19190731	14.2290522	14.32720582	14.28795369	14.41048788	14.44265545
3561	"DG(15:0/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)[iso2];DG(18:4(6Z,9Z,12Z,15Z)/17:1(9Z)/0:0)[iso2];DG(15:1(9Z)/20:4(5Z,8Z,11Z,14Z)/0:0)[iso2];DG(17:2(9Z,12Z)/18:3(9Z,12Z,15Z)/0:0)[iso2];DG(13:0/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2];DG(18:3(6Z,9Z,12Z)/17:2(9Z,12Z)/0:0)[iso2]"	14.64436502	14.19403565	15.00315809	14.03021052	13.90602512	14.80805683	14.63000615	13.99933528	14.71615225	15.05899828	14.90544587	15.12663227	14.10042403	14.7231681	14.97075416	14.7605987	15.58506322	14.64671886	14.70547066	14.89184609	14.11790088	14.78996784	14.58657808	14.74525538	14.41503613	13.66569309	14.77118322	14.81408402	14.19832505	14.37712374	14.56942228	14.26469241	15.46016586	14.61961849	14.26111415	14.58159978	14.70645691	14.13920006	14.5408344	14.559458	15.1976167	14.45418976	14.49661901	14.48873502	14.92091233	15.30139148	14.66396195	14.57713964	13.84452487	13.99421452	14.05676085	13.86416641	15.65756776	13.98366906	14.48071542	14.94961337	13.82712375	14.78974238	14.21278483	15.07553595	15.14461926	15.75663406	14.23098887	14.32135409	14.86033003	14.46170173	14.98254396	14.96584465	15.32657457	14.60917645	15.34559401	14.63919003	14.19720088	14.57314092	14.82472154	14.46717798	14.4600732	14.59758706	14.70017692	15.29952057	13.43243323	14.60228183	14.47790993	14.36498831	15.17252437	14.72801691	14.07500046	14.48106359	15.20428073	13.50403691	14.08555665	14.18974031	13.93451653	13.53862862	13.59849408	14.07245558
3571	Stelleracin B	15.1470805	15.66470223	15.30675051	15.80586797	15.93911968	15.78400831	15.18270412	15.6850357	15.74561071	14.54885487	16.03456084	14.73875748	15.44058307	16.00290539	15.98779371	15.95492381	15.43046753	15.51792443	16.43067208	16.11691915	15.40263905	15.36481774	15.57964662	15.77121684	15.66465382	16.25802769	15.72989134	15.70670472	15.54538564	15.5278993	16.0846327	15.89055571	16.16596161	15.82424579	15.71343342	15.54361853	16.31538007	15.71981073	15.2450466	14.85028423	15.72975418	15.15674433	15.50449959	8.221842748	8.017913586	11.40203487	10.57553036	7.861462264	13.13479488	8.373160978	11.0067989	8.485950959	8.121459294	8.016216792	9.394048068	8.096513805	10.64235578	8.337590754	8.260611315	15.68304065	15.86711838	15.74539273	15.56796551	15.80051229	15.44127027	16.03227834	15.59491113	15.50184665	15.76983435	15.49282319	15.67294231	15.66438913	15.31276093	15.57896345	15.71431472	14.83267352	15.90683494	15.37552624	16.06391657	14.63108003	16.22469171	15.66105927	15.51369378	14.90705983	16.05495403	15.297799	15.61801594	15.53993202	15.13294534	15.79287367	16.03710458	15.2071506	15.35471191	15.47202426	15.35586104	15.4615327
3579	DG 34:0 (d5)	15.4438679	14.82576743	15.26383859	15.29859295	14.8998258	14.69323472	14.92851633	14.59151174	15.13321315	14.96712543	15.36244454	14.68210983	15.48797504	16.0184689	14.79069329	14.76015989	14.60490492	14.40346229	15.60109669	14.63009166	14.44474066	14.01669371	15.52584141	14.78525529	15.52042913	14.57728996	14.79457969	15.01549016	14.10406311	14.57578781	15.63529284	14.70307771	14.67489086	15.01722811	14.11045503	15.32058677	14.12347956	14.97214569	15.0952976	15.54402756	13.71473574	15.20457499	14.31962787	15.99812011	14.87660047	15.28096099	15.94934894	16.06276814	15.15151982	15.10473339	15.72051477	15.68147442	15.90367957	16.3380134	15.84490517	15.70068481	16.12816094	15.62240604	14.98163452	16.00902205	15.95836486	14.78424754	14.50337672	15.56923501	14.98075106	14.75816374	15.41364308	14.5497606	14.42982637	14.92477229	13.90885535	14.96738923	15.1400048	15.33313835	14.7254163	15.12370583	14.82001248	15.61921451	15.0272281	15.25048196	14.80144063	14.36552752	14.89313644	14.12945402	14.72226918	15.45874755	13.87252516	15.31379539	15.04513495	14.08760596	15.24882437	14.44106704	14.57444799	14.87053292	14.77331256	14.91591137
3586	"DG(15:0/20:4(5Z,8Z,11Z,14Z)/0:0)[iso2];DG(15:1(9Z)/20:3(8Z,11Z,14Z)/0:0)[iso2];DG(18:4(6Z,9Z,12Z,15Z)/17:0/0:0)[iso2];DG(17:1(9Z)/18:3(9Z,12Z,15Z)/0:0)[iso2];DG(17:2(9Z,12Z)/18:2(9Z,12Z)/0:0)[iso2];DG(13:0/22:4(7Z,10Z,13Z,16Z)/0:0)[iso2];DG(18:3(6Z,9Z,12Z)/17:1(9Z)/0:0)[iso2]"	17.80228466	18.11691496	18.00481926	17.2492239	16.75670404	17.40718963	18.29430401	17.3099652	18.15507056	18.97302537	17.48094211	18.4641677	17.80423427	17.59141788	17.77572534	17.26800176	18.69765848	18.15188706	18.37594518	17.97875451	16.62928689	18.21283235	18.01905805	17.12486525	18.04196835	16.80755486	16.99463289	17.9888556	17.3978952	17.77715035	17.68213314	16.98619715	17.5331452	17.87256971	17.33066249	17.19229582	17.61717969	14.85245556	15.99375136	15.90354189	15.32791534	16.07661519	15.06712532	15.28786088	15.24990036	16.37982773	16.1642204	14.42117278	14.98257779	15.28860719	14.99357142	14.40926	16.86740959	14.13396748	15.29036118	14.81127421	16.83578751	19.42610571	18.33491708	18.8761099	18.44675321	19.16621257	18.13975224	18.16927774	18.71536521	18.41941073	18.81308731	19.34908089	19.0327752	19.62079071	19.28891616	19.04542774	18.27100286	17.79988463	18.65129745	20.02965732	18.00647411	19.41988913	18.74108202	19.79642144	17.57187553	18.20346229	17.94667511	19.2695691	18.30112645	18.61651629	19.05681753	18.63252913	19.36428026	17.48016368	17.80839351	18.26281124	17.90419653	17.80494797	16.25203382	16.26992896
3588	Cer 40:2;O2 (lipid_pos RT=9.96)	19.18518892	19.81983989	19.74239088	19.55610398	19.39311392	19.35551314	19.42728479	19.00604466	20.96254389	19.6485052	18.73082502	19.362614	19.44715386	19.82797385	19.85050742	19.28020046	19.51737613	19.02292783	20.05426369	19.49620591	19.15014135	19.29283084	19.6557072	19.3834649	19.5872972	19.3522189	19.59621089	18.87511143	18.98110839	19.7373203	19.51087641	19.48422872	18.52224135	19.75807698	19.85171961	19.60127221	19.2160378	19.99127416	19.55374212	19.79513133	18.99247777	19.47437809	19.99975429	18.98879811	19.9245428	20.84912095	20.34433463	20.9145675	20.0412834	20.23777872	20.56513973	20.01450265	20.75029096	20.28186623	20.18073439	19.81470561	19.60982728	20.39856509	19.99806433	19.4420747	19.49342306	19.15381446	18.6552885	19.09011289	19.11305006	19.21927388	18.89440151	19.00835387	18.83168199	18.9502916	18.79317015	18.76243465	19.3812967	19.03727761	18.46853543	19.79799865	19.17242412	19.46521436	19.28526716	19.57366972	19.32599633	19.20327687	18.78185794	19.30648442	18.69878115	19.33196343	19.12174185	19.21874379	19.76529	18.84818685	18.93095149	19.25891471	19.34839215	19.33331669	19.28244734	19.36613932
3602	ST 26:6;O6;Hex	11.85225582	11.96788296	13.02548801	12.73922029	11.70982397	12.44025588	12.82048469	12.52970307	12.7578838	11.20404471	12.38711969	11.92410582	12.87333542	12.03387463	12.71651046	11.13825344	13.01296414	11.96244183	13.02155213	12.85791254	13.0908205	12.02287547	13.33504236	12.6795997	12.65954113	13.10406801	13.11534056	13.25903037	12.98284103	12.53646707	12.06156444	12.31968805	13.03377945	12.70713362	13.45709399	11.63043386	12.59603805	13.30724564	13.2041119	12.71124263	13.16634417	11.92297432	11.50162489	13.05688816	13.34534628	13.70038374	13.52534855	12.61685534	13.39189791	13.15245147	13.22940525	13.28322514	13.52835674	12.23092049	11.1104474	12.84640579	13.58331337	13.6369359	13.35754361	12.61767975	11.43470749	12.88677069	13.33250244	11.04684131	12.58111041	13.2463786	13.01607763	12.53131772	13.12022036	12.67492666	12.72839992	13.20104989	13.2355257	13.06494521	13.52821734	12.05016015	12.93551292	11.7166653	12.26425278	12.42305289	12.00621447	12.71504552	12.97783706	12.05412188	12.84393324	13.05238815	12.03769892	12.26461485	12.13854957	13.03063367	8.79376081	12.05828737	12.48835016	12.07535922	12.50778288	12.86822284
3603	PC 22:2;O2	15.85041581	15.83841446	14.85531888	15.30432743	16.23150135	13.22702319	13.78387204	14.14828567	13.56641123	14.60151386	15.7723214	16.39675015	14.85113681	15.28465707	14.39801552	16.21421282	14.89209928	15.78031653	15.57452055	14.59639103	15.54057168	15.67248729	15.39745868	14.95073203	15.63457172	14.34306246	15.23400539	15.63041494	14.67950738	15.21763678	14.69163483	15.70770142	15.0184943	15.16006487	14.88567039	15.67101208	16.34729376	13.77739414	14.61802948	15.70644781	15.04199271	15.05130139	15.59282093	17.0880802	16.46413503	15.41129628	15.1609852	15.68719177	15.56837987	14.40339977	15.42842262	16.57566384	15.7246644	15.74007265	15.69515088	17.25291684	15.35579939	14.87954621	15.95457147	15.03735539	16.2276171	14.41643795	15.97922854	16.15734141	15.17970772	14.30051153	15.41754129	16.21416948	14.88030624	16.0562084	15.32623296	16.08130714	16.08088249	15.4608194	15.42286666	13.78655719	15.19740938	14.22690575	15.06125236	17.06082797	14.87746636	14.41599857	15.11428797	15.52831868	15.62061749	14.35725236	14.23658786	13.83331558	13.44864411	14.44297067	15.21220053	14.96316953	14.88468375	14.93549687	14.94512403	16.05117495
3605	6'-O-Linoleylsucrose;6-O-Linoleylsucrose	10.91045264	10.10186101	11.28858993	10.74003645	12.24292571	6.499438108	6.231136983	10.44985681	11.10412381	6.24105511	11.45120939	10.18156281	11.06386787	11.90381328	11.39960099	10.63455483	10.5930107	10.34222736	8.219604086	11.49763678	11.07013508	10.64324435	11.38379576	6.391649986	6.222420489	10.26726187	11.15070766	6.373868863	11.06263546	8.866153277	9.848942697	10.78900997	11.65186068	11.25015877	7.698241325	11.84828161	11.97992649	13.49622163	14.14479541	14.57134881	14.37917702	13.77058593	14.58349091	14.94558959	15.71932376	15.53001867	14.52126963	14.00928258	15.16139468	14.7304722	15.34218266	14.96956769	14.50797727	13.9949881	15.28632625	14.91917003	11.08304718	9.833715011	11.14868738	8.422438849	11.07615563	10.68538738	6.284310223	10.60773619	10.65167279	6.093668514	10.891	9.238180271	8.1429459	11.72679356	11.11530975	10.08442978	9.495955794	10.02484545	10.71703573	13.60449309	13.32712782	13.35302777	14.4600549	14.91513923	14.11177727	13.17154011	12.96459618	14.2811205	13.8223164	13.73934193	14.0157212	12.10759813	13.50352118	13.20005734	13.07818588	13.75982248	13.97944169	14.37224656	10.59250416	10.19835578
3609	"3,4,3',4',7',8',11',12'-Octahydrospirilloxanthin"	17.2069819	17.04587258	16.57076881	16.92593804	16.05846335	16.21091637	17.23889	16.8919682	17.46668048	18.26262488	16.9504439	17.3186017	16.79817136	17.21339183	16.97144605	16.02311801	18.17654195	16.86204068	18.04105486	17.0185198	15.80008156	17.44020743	17.45875099	16.52533525	17.67279715	16.43147135	16.3150812	17.0217334	16.6612262	17.41642234	17.07275935	16.9163505	16.35160712	17.36469861	17.23038253	17.0108114	16.90545497	16.67701222	17.29463208	18.01111676	16.26416026	17.66911727	17.14499257	17.32411739	17.56661972	17.97675253	17.95099341	17.29020859	16.29471403	17.56978165	16.5764445	16.70581091	18.3401126	17.04228643	18.14629956	17.2555281	15.7127009	18.62087935	15.81379496	16.93985809	16.56813189	16.96859291	16.31350676	16.66468435	16.5037235	16.11774582	16.47065852	16.61805321	16.1010266	16.65806766	16.80616334	16.6157086	17.07981647	16.03567442	15.90286457	18.68099444	16.92279684	17.40116529	17.41562178	18.07366329	16.38105837	16.60255625	16.62382824	17.37086533	16.42388467	17.19029182	17.2075992	16.84278764	17.79111127	15.44082829	16.60094554	16.81598466	16.8788411	16.8853452	16.81947268	16.93660056
3610	"DG(15:0/20:3(8Z,11Z,14Z)/0:0)[iso2];DG(13:0/22:3(10Z,13Z,16Z)/0:0)[iso2];DG(15:1(9Z)/20:2(11Z,14Z)/0:0)[iso2];DG(18:3(6Z,9Z,12Z)/17:0/0:0)[iso2];DG(17:1(9Z)/18:2(9Z,12Z)/0:0)[iso2];DG(17:0/18:3(9Z,12Z,15Z)/0:0)[iso2];DG(17:2(9Z,12Z)/18:1(9Z)/0:0)[iso2]"	14.7659199	14.47539283	14.54396529	14.66567222	14.08611731	13.98489308	14.93660055	14.37537512	15.29306509	15.87748748	14.42646399	15.25043188	14.37577009	14.56766173	14.6433064	13.84501343	15.88904663	14.5891356	15.48094452	14.51280729	13.42888025	14.8755152	14.81511974	13.76385129	15.08149116	14.00413859	13.56670253	14.41827947	13.92001585	14.6306597	14.3600593	14.31854318	14.02627101	14.89934819	14.57398728	14.60687736	14.39554973	14.70128713	14.69841763	15.48289708	14.14278101	15.15472716	14.94041529	14.90717144	15.41416222	15.38720763	15.44639694	14.64679826	14.16517578	15.51760913	14.29336885	14.06252686	15.75123193	14.67660726	16.30393122	15.18349964	16.42298975	18.5815224	17.14268848	17.66384336	17.45082636	17.95491089	17.52477143	17.4237941	17.95773179	17.26546421	17.37869987	17.30998234	17.52652407	17.70113207	17.35997075	17.42533415	17.79484583	16.99075806	17.13222242	19.2620007	17.25436654	18.31521369	17.69187993	18.55807105	16.83092257	17.15990181	16.96391205	17.77411052	17.37654278	17.43776104	17.64425858	17.26846465	18.77889836	16.08685656	17.04193356	17.14701351	17.05132639	17.01607706	14.14447059	14.25849656
3618	WE 41:1	17.3431304	17.15553191	17.61927861	16.46916193	16.26476242	16.8500939	16.99176931	17.07528574	17.47476934	16.25856331	15.90572636	16.5289961	17.37444014	17.08410097	17.39282516	16.96250089	17.4067435	16.30669581	17.62385569	16.34456125	16.7343004	16.33986416	17.43534553	17.21720283	17.16412465	17.31552315	16.8198822	16.19938928	17.14930313	17.24389224	17.75333027	17.38268774	16.47518552	16.4347283	17.28853727	17.12034739	15.37991117	17.30177997	17.6174501	17.41812388	16.25945105	17.53029256	16.79355652	17.8779658	17.28064992	17.73629999	18.62962755	18.73293474	16.85825352	17.79537094	18.0901369	16.89061919	18.61338493	18.22976762	17.04810787	18.75998498	17.87058102	17.74600322	17.57034489	17.22575309	16.53347177	16.27544133	16.53605271	16.95310966	16.4964341	16.75642267	16.11718303	16.55038311	16.9411961	16.40227719	15.92009715	16.43562912	16.80051966	16.4722534	16.26305633	15.98879404	16.02167195	16.78883513	16.36751602	16.25037834	17.14022124	16.49308375	16.93468333	16.21640064	15.67383687	16.98850372	16.30351415	16.93310031	17.13763014	16.37275209	16.79897586	16.77953579	16.74999513	16.91416775	16.77752288	16.8186781
3624	PE 24:3;O2	14.45786238	14.42511834	13.71495349	14.09002091	14.81491238	12.48836503	12.90200624	13.10017347	12.40293353	13.14520278	14.6010176	15.01972514	13.31877791	14.15185695	13.65801958	15.04479356	13.5701551	14.64870624	15.28841001	14.20880013	14.83820798	14.97993432	14.57918103	14.35461636	15.06768454	13.80574501	15.08859759	14.91287535	14.60192624	14.86261536	13.87390609	14.75544577	14.33515613	14.6225109	14.7311419	15.15796972	16.11058936	13.49486575	14.20733755	15.22504842	14.52354014	14.34757849	15.28856097	16.32215238	15.85369405	15.20491376	14.42292301	14.90183154	15.3460405	14.13379575	14.67965065	15.99067325	15.10199881	15.4412608	15.47939625	16.63029252	13.78553291	13.4561544	14.44457434	13.71278222	14.70392647	13.671307	14.22873116	14.27224108	13.43066142	13.02102845	13.86672801	14.49644908	13.73479727	14.57137824	13.78946557	14.42930633	14.31627622	13.62571211	14.10426261	13.32714624	14.52827967	13.42468621	14.58781234	15.92667726	14.1729074	13.92048714	14.3447333	14.65892761	14.31804258	13.78375388	13.76837265	12.97830611	12.6579677	14.00099917	14.35459048	14.21177946	14.28255639	14.25618374	13.43617388	14.46135987
3625	lipid_pos_unknown_2933	9.939853304	10.84355174	10.89525498	9.677304112	3.617009016	10.48441125	10.06444376	11.11810454	10.77088239	3.428517182	9.003345688	3.364460593	10.2279857	11.63846991	11.27812108	9.441022006	8.515459161	8.956063139	9.54734854	9.8514943	9.542503238	9.665722235	10.17744568	10.20160521	10.15984875	9.57894179	10.31857364	9.708879619	8.307229837	10.64195288	9.634529841	8.697017414	3.920134341	9.519600262	10.49205865	11.26124504	9.948111658	11.21977446	10.90382034	11.12077101	3.758240015	10.83976775	11.44479475	4.441340951	10.27814419	12.47911186	11.90826111	12.12687619	12.65967844	12.57780553	12.09339148	11.61042734	12.26399949	12.15218518	11.89879921	11.75969862	4.437401917	11.09273427	11.46200593	3.678399322	3.846304786	10.65073015	3.889443645	3.780216559	9.5508581	3.771696687	8.507106304	3.691936894	10.21954283	3.734839536	3.861796601	3.563006969	3.703460068	10.89538415	3.883129979	7.285342083	3.966920671	3.657460999	3.909817048	9.910916188	10.46809441	9.998284184	9.35937256	3.448587552	10.09288901	11.18169241	3.590280921	10.69644479	10.51569484	3.746523317	3.6238128	9.266636503	11.16961555	9.536526182	9.504407395	4.37163165
3626	DG O-38:8	17.27696616	16.78716566	16.41921383	16.64218276	15.56318761	16.67385939	16.95658941	16.96552549	16.06274956	16.87517741	16.54530487	17.35683634	16.89824357	16.92683266	16.66049532	16.8067323	17.80716445	16.33421516	16.76729839	16.02111796	16.44521729	16.08231093	16.95578113	15.86110898	16.50316959	15.94281553	16.00830614	17.25076785	16.13021141	16.48393033	16.14075085	17.04456114	16.04214605	16.9973063	15.80889835	17.03777014	16.54066708	16.24530787	16.91204199	16.66300977	16.84223423	16.50526123	16.60846259	18.60572149	17.63004379	17.84870353	17.25414481	18.31092586	17.05105829	16.9737987	17.99873039	17.13639627	17.47093181	16.20873185	16.4651709	16.94466034	17.64030241	17.66025686	16.69191809	16.49121166	15.62405734	16.39262661	15.72608381	16.6802231	16.40237164	16.75842401	16.83290289	16.4555378	16.80378079	16.14549005	16.05088823	15.98370236	15.81471912	16.65625329	16.21270363	16.13243879	15.78639127	15.92263996	16.01820927	17.40823295	16.25263648	16.33574991	15.93444219	16.53919674	15.32638478	16.87125157	16.39798517	16.22686426	16.16464186	16.66163358	15.76387178	16.4246817	16.60325209	16.50176397	16.46598028	16.26769522
3628	Hemsleyin imine A	20.08131798	20.25896229	20.67894021	20.52822745	19.63023236	20.11225371	20.05053551	20.22337125	21.40009509	19.9539812	20.15062346	20.05755902	20.29000198	20.93539318	20.76594317	20.50645771	20.51041935	19.79890089	21.17348607	20.19496958	19.92745353	19.87771985	20.48192639	20.62940576	20.4473526	20.39266223	20.44069641	19.97015777	19.98138372	20.4221201	20.66031423	20.4718618	19.64015182	20.51633631	20.43798921	20.47400601	20.3457437	20.75116223	20.25931068	20.73980474	19.83528334	20.05053204	20.52572058	20.09814397	20.99377981	21.57956616	21.51552609	21.94660421	21.17207124	21.23184537	21.44202624	20.97130512	21.84268618	21.64949371	21.49925523	21.22046247	20.76468472	21.47987364	21.47509732	20.4685207	20.01409165	20.10162647	19.57037266	20.07979388	19.95324394	20.22429468	19.74522461	19.62615288	19.83190675	19.6560516	19.69341653	19.82016125	20.08686825	20.09880565	19.44418303	19.98284671	19.90134961	20.1560781	19.9438845	20.26917182	20.3967622	20.03327647	19.74083115	19.66756452	19.82809232	20.06200848	19.71892641	20.05083581	20.52579121	19.42276067	19.74324661	20.06961767	20.11280669	20.13875448	20.12355653	20.16633132
3633	lipid_pos_unknown_2938	12.35636457	12.88907749	11.18234793	11.51064955	13.46717363	11.33323692	12.13129528	12.4984251	12.45604952	12.55341115	12.32763157	12.37191916	11.99463258	13.25428229	12.46182848	12.07728298	11.49793869	12.57821467	12.88596119	13.28041205	12.73409858	12.77035448	13.11139148	12.35953023	13.03798133	12.58095698	12.50095013	12.37851104	11.6759207	10.68429017	12.67296022	12.80983052	13.19304841	13.04765817	11.81866682	6.823051167	12.68580794	12.30111988	11.34722507	11.01507047	12.61878651	12.31986087	12.31617352	11.07849296	12.06073435	6.359262044	11.27032416	7.392524168	12.16953989	12.42752732	9.965880138	10.02375902	10.88187307	10.63755417	10.59627928	11.6533464	11.37629909	10.66130864	12.40479051	13.89851586	13.85396211	12.70305092	12.74302509	14.18545576	12.91809781	13.22709727	12.54489585	12.98222541	12.8388463	13.01094392	12.11103584	13.07435306	12.41460863	13.11161129	13.17210061	12.62565143	13.75480626	13.54348763	12.89429858	12.87867066	13.35816311	12.3901724	11.82927579	13.33143047	12.70698898	11.92628248	12.82912554	12.41713298	11.93332361	12.5408768	13.44280737	12.08695118	12.02378851	11.77320068	11.15631206	8.65512792
3634	"(23S)-23,25-dihydroxy-24-oxovitamin D3 23-(beta-glucuronide);Tautomycetin;Pandaroside D"	14.67705578	14.98112989	14.28591633	14.10962657	14.99443016	13.25995707	13.56567221	13.35341798	12.98426661	13.65606541	14.48166426	14.61573941	13.79108128	14.51668837	13.6113359	15.1819212	14.64905946	14.8727445	14.68306412	14.00301283	14.56406224	14.56773347	14.24131466	14.19172862	14.41415548	13.74732415	14.62194994	14.228018	14.07259246	14.78831296	13.93006583	13.99764601	14.53873182	14.18384114	14.76749835	14.94238737	15.64395425	13.78285692	14.06144992	14.93327457	14.48613036	14.46270201	14.7522878	16.04934366	15.72100086	15.44663421	14.40887387	15.08286675	15.25408762	14.73534631	14.77828214	15.99111592	15.58742312	15.43290119	15.32627668	15.96697821	14.42941075	14.02856232	14.96172804	14.00154189	14.89868039	14.14699509	14.4284878	14.32749103	14.71802524	13.34169214	14.34600106	14.68989938	14.59733986	14.68497533	14.29684501	14.33183856	14.47780298	14.21625093	14.47898175	13.28585431	14.92482779	13.70827351	14.7351135	15.01024881	14.48630279	13.97944004	14.68586911	14.53918757	15.12228049	14.68925238	14.21412307	13.90446294	14.15714945	13.88760476	14.47219355	14.22871646	14.60635028	15.02916345	13.97397342	14.27701168
3636	FAHFA(22:6/9-O-18:2);FAHFA(22:6/13-O-18:2)	16.20947591	15.87376492	15.34926817	15.56156743	14.74637518	15.41218143	16.11222142	15.56863222	15.02656012	15.96750796	15.3069445	16.11706116	15.95869022	15.92094858	15.57379304	15.53852196	16.44181968	15.37375508	16.00247712	15.03228287	15.68622673	15.35496565	16.06252599	15.21340047	15.63595727	15.14334608	15.36393665	16.32218569	15.30193311	15.31927974	15.37951524	16.05483232	15.23064487	16.22051368	14.93243372	16.1567134	15.7345916	15.05691329	15.89084824	15.79488732	16.02294021	15.64900646	15.8335667	17.66003725	16.76300589	16.87184427	16.44905627	17.132768	16.08072828	16.29577062	16.93418457	16.30169306	16.44136443	15.40032008	15.7747809	15.88389926	16.84198122	16.56950523	16.05369137	15.570068	14.52060077	15.55530065	14.87847029	15.86078224	15.95074633	15.76098118	15.8382058	15.30313791	16.16719245	15.22589064	15.14336963	15.03715644	14.81342588	15.94979491	15.52436787	14.23977403	14.53362248	14.88567959	15.16359559	16.43446867	15.22901291	15.71747959	14.96158046	15.43274757	14.08566983	15.66703209	15.25971265	15.11059991	15.08573051	15.75265808	14.60022429	15.33348719	15.49157948	15.28925087	15.7683672	15.52564181
3665	Glycochenodeoxycholic acid 3-glucuronide	13.46065049	13.40523778	13.15098429	12.86407484	14.27050064	10.15671129	12.47466575	12.16929417	12.71529573	12.49625461	13.60552842	13.16880869	12.35957436	13.33777717	12.77168609	14.25410861	12.39149734	13.91721165	13.84632979	12.92864021	13.606509	13.8888305	13.35992852	12.7058769	13.3140785	12.3698754	13.00622774	13.15201656	12.50574439	14.16259084	12.55021388	13.05601421	12.77355879	12.84449295	13.44931269	13.60320489	14.56273555	11.4145662	12.69106814	13.5473401	12.86210877	13.09609663	12.9043339	14.93831471	13.808105	14.43493259	12.8291089	13.34080318	13.63124451	12.18618135	13.55709847	14.2891287	13.5885959	13.93489513	14.30220511	14.79643727	13.24454089	12.88313444	14.6412511	13.09123297	14.06258673	13.13983151	13.77319886	13.55984509	13.75673455	11.68433628	13.45188981	14.38046042	13.46364842	14.03552701	13.66619657	13.7865422	13.78383582	12.81488027	13.70609321	13.00694324	13.61601978	12.81537786	13.94075256	13.15628037	13.54369858	13.10559625	13.33740549	13.92545482	14.07652178	14.03050776	13.92083909	13.11981065	12.46111844	12.97744845	14.01116544	13.19768943	13.80593097	14.091025	13.31116713	13.83214765
3670	N-(3-(15-methyl-hexadecanoyloxy)-13-methyl-tetradecanoyl)-L-serine	16.94146792	18.07107211	14.34468657	15.8401429	17.17621695	16.17429225	16.87441968	16.0037316	16.81661786	16.29963682	15.90938576	17.92869776	16.34849352	16.19062221	16.73713842	16.39004243	15.95765239	17.02307117	15.83990719	16.46167357	15.19553938	17.80238341	17.14416796	16.37484731	15.84625314	18.14873122	15.79459336	16.89235154	15.52071198	15.82277519	17.99805401	18.41176678	16.57422843	15.75917281	16.04991791	14.94619436	15.86086497	16.44371909	15.35827293	14.32365423	16.0037387	16.60011057	17.40241372	13.46018534	13.58742169	13.26865456	12.99923783	12.65337758	13.04966247	13.86636398	13.25158765	13.96697439	12.7622052	12.69666157	12.9801785	12.87733293	12.48393195	12.09340729	13.91102045	18.67545676	18.4557857	17.18951736	17.10317932	19.43655642	18.03684688	17.52393351	17.66844252	17.32162786	17.39024172	17.47961558	17.5658686	17.87451766	17.62944183	17.13374212	17.4385686	17.79284854	17.509149	17.7865701	16.80660251	18.87088481	18.92519632	15.79126952	16.55103703	19.04676482	17.6444899	15.91934635	18.662498	15.17670773	15.46277258	15.63941474	19.09033091	16.40670299	16.42042624	16.28800019	16.27986418	16.42431185
